#Insert size (bp)	insert size
743.0	4775.0
744.0	4664.0
745.0	4438.0
746.0	4339.0
747.0	4423.0
748.0	4101.0
749.0	4107.0
750.0	4231.0
751.0	4089.0
752.0	4060.0
753.0	3891.0
754.0	3902.0
755.0	3829.0
756.0	3703.0
757.0	3646.0
758.0	3577.0
759.0	3529.0
760.0	3463.0
761.0	3331.0
762.0	3244.0
763.0	3205.0
764.0	3162.0
765.0	3106.0
766.0	2983.0
767.0	2981.0
768.0	2959.0
769.0	2878.0
770.0	2797.0
771.0	2750.0
772.0	2688.0
773.0	2724.0
774.0	2645.0
775.0	2592.0
776.0	2618.0
777.0	2401.0
778.0	2430.0
779.0	2379.0
780.0	2426.0
781.0	2365.0
782.0	2238.0
783.0	2212.0
784.0	2193.0
785.0	2157.0
786.0	2092.0
787.0	2091.0
788.0	1952.0
789.0	2001.0
790.0	2011.0
791.0	1889.0
792.0	1822.0
793.0	1854.0
794.0	1725.0
795.0	1762.0
796.0	1817.0
797.0	1668.0
798.0	1660.0
799.0	1652.0
800.0	1682.0
801.0	1709.0
802.0	1625.0
803.0	1497.0
804.0	1491.0
805.0	1460.0
806.0	1424.0
807.0	1456.0
808.0	1411.0
809.0	1369.0
810.0	1366.0
811.0	1332.0
812.0	1254.0
813.0	1387.0
814.0	1213.0
815.0	1259.0
816.0	1221.0
817.0	1189.0
818.0	1149.0
819.0	1204.0
820.0	1148.0
821.0	1100.0
822.0	994.0
823.0	1121.0
824.0	1000.0
825.0	1036.0
826.0	1033.0
827.0	984.0
828.0	1015.0
829.0	953.0
830.0	954.0
831.0	942.0
832.0	911.0
833.0	902.0
834.0	913.0
835.0	917.0
836.0	866.0
837.0	821.0
838.0	802.0
839.0	798.0
840.0	828.0
841.0	824.0
842.0	782.0
843.0	767.0
844.0	770.0
845.0	721.0
846.0	764.0
847.0	751.0
848.0	722.0
849.0	642.0
850.0	656.0
851.0	676.0
852.0	570.0
853.0	618.0
854.0	654.0
855.0	658.0
856.0	597.0
857.0	586.0
858.0	635.0
859.0	586.0
860.0	580.0
861.0	529.0
862.0	548.0
863.0	513.0
864.0	548.0
865.0	523.0
866.0	527.0
867.0	497.0
868.0	483.0
869.0	510.0
870.0	514.0
871.0	506.0
872.0	490.0
873.0	479.0
874.0	478.0
875.0	464.0
876.0	440.0
877.0	445.0
878.0	413.0
879.0	432.0
880.0	406.0
881.0	428.0
882.0	400.0
883.0	381.0
884.0	423.0
885.0	395.0
886.0	421.0
887.0	384.0
888.0	349.0
889.0	364.0
890.0	358.0
891.0	359.0
892.0	353.0
893.0	346.0
894.0	348.0
895.0	296.0
896.0	381.0
897.0	340.0
898.0	356.0
899.0	326.0
900.0	340.0
901.0	274.0
902.0	306.0
903.0	311.0
904.0	323.0
905.0	279.0
906.0	286.0
907.0	298.0
908.0	263.0
909.0	263.0
910.0	286.0
911.0	282.0
912.0	279.0
913.0	277.0
914.0	248.0
915.0	227.0
916.0	254.0
917.0	243.0
918.0	242.0
919.0	249.0
920.0	277.0
921.0	265.0
922.0	232.0
923.0	251.0
924.0	258.0
925.0	228.0
926.0	236.0
927.0	234.0
928.0	217.0
929.0	198.0
930.0	228.0
931.0	195.0
932.0	214.0
933.0	190.0
934.0	217.0
935.0	200.0
936.0	212.0
937.0	203.0
938.0	214.0
939.0	181.0
940.0	189.0
941.0	174.0
942.0	196.0
943.0	202.0
944.0	172.0
945.0	203.0
946.0	197.0
947.0	179.0
948.0	179.0
949.0	164.0
950.0	161.0
951.0	167.0
952.0	178.0
953.0	167.0
954.0	160.0
955.0	161.0
956.0	180.0
957.0	174.0
958.0	161.0
959.0	171.0
960.0	148.0
961.0	155.0
962.0	164.0
963.0	161.0
964.0	143.0
965.0	146.0
966.0	134.0
967.0	149.0
968.0	162.0
969.0	130.0
970.0	154.0
971.0	129.0
972.0	151.0
973.0	144.0
974.0	135.0
975.0	145.0
976.0	146.0
977.0	138.0
978.0	134.0
979.0	135.0
980.0	133.0
981.0	126.0
982.0	137.0
983.0	121.0
984.0	139.0
985.0	129.0
986.0	111.0
987.0	114.0
988.0	137.0
989.0	118.0
990.0	109.0
991.0	107.0
992.0	134.0
