#Coverage	Number of genomic locations
1257.0	59.0
1258.0	61.0
1259.0	71.0
1260.0	59.0
1261.0	67.0
1262.0	67.0
1263.0	80.0
1264.0	51.0
1265.0	67.0
1266.0	56.0
1267.0	64.0
1268.0	71.0
1269.0	61.0
1270.0	64.0
1271.0	91.0
1272.0	76.0
1273.0	80.0
1274.0	61.0
1275.0	65.0
1276.0	73.0
1277.0	59.0
1278.0	73.0
1279.0	74.0
1280.0	64.0
1281.0	82.0
1282.0	75.0
1283.0	69.0
1284.0	73.0
1285.0	73.0
1286.0	81.0
1287.0	73.0
1288.0	87.0
1289.0	64.0
1290.0	82.0
1291.0	75.0
1292.0	72.0
1293.0	71.0
1294.0	61.0
1295.0	74.0
1296.0	77.0
1297.0	81.0
1298.0	97.0
1299.0	55.0
1300.0	72.0
1301.0	67.0
1302.0	61.0
1303.0	70.0
1304.0	49.0
1305.0	51.0
1306.0	64.0
1307.0	65.0
1308.0	67.0
1309.0	57.0
1310.0	65.0
1311.0	52.0
1312.0	59.0
1313.0	57.0
1314.0	58.0
1315.0	54.0
1316.0	58.0
1317.0	48.0
1318.0	53.0
1319.0	60.0
1320.0	45.0
1321.0	58.0
1322.0	50.0
1323.0	64.0
1324.0	65.0
1325.0	54.0
1326.0	55.0
1327.0	47.0
1328.0	58.0
1329.0	58.0
1330.0	68.0
1331.0	51.0
1332.0	47.0
1333.0	62.0
1334.0	57.0
1335.0	70.0
1336.0	46.0
1337.0	50.0
1338.0	48.0
1339.0	54.0
1340.0	59.0
1341.0	60.0
1342.0	41.0
1343.0	55.0
1344.0	54.0
1345.0	45.0
1346.0	52.0
1347.0	56.0
1348.0	36.0
1349.0	46.0
1350.0	59.0
1351.0	37.0
1352.0	52.0
1353.0	44.0
1354.0	57.0
1355.0	54.0
1356.0	54.0
1357.0	58.0
1358.0	51.0
1359.0	54.0
1360.0	43.0
1361.0	45.0
1362.0	50.0
1363.0	41.0
1364.0	54.0
1365.0	63.0
1366.0	47.0
1367.0	47.0
1368.0	43.0
1369.0	45.0
1370.0	39.0
1371.0	50.0
1372.0	54.0
1373.0	50.0
1374.0	54.0
1375.0	52.0
1376.0	46.0
1377.0	54.0
1378.0	60.0
1379.0	61.0
1380.0	52.0
1381.0	67.0
1382.0	54.0
1383.0	53.0
1384.0	44.0
1385.0	55.0
1386.0	59.0
1387.0	46.0
1388.0	55.0
1389.0	65.0
1390.0	58.0
1391.0	43.0
1392.0	55.0
1393.0	35.0
1394.0	46.0
1395.0	57.0
1396.0	39.0
1397.0	53.0
1398.0	46.0
1399.0	41.0
1400.0	47.0
1401.0	60.0
1402.0	59.0
1403.0	51.0
1404.0	53.0
1405.0	47.0
1406.0	52.0
1407.0	42.0
1408.0	56.0
1409.0	43.0
1410.0	41.0
1411.0	47.0
1412.0	45.0
1413.0	56.0
1414.0	55.0
1415.0	47.0
1416.0	55.0
1417.0	53.0
1418.0	46.0
1419.0	51.0
1420.0	64.0
1421.0	48.0
1422.0	59.0
1423.0	49.0
1424.0	43.0
1425.0	54.0
1426.0	44.0
1427.0	50.0
1428.0	43.0
1429.0	57.0
1430.0	59.0
1431.0	61.0
1432.0	70.0
1433.0	58.0
1434.0	55.0
1435.0	66.0
1436.0	44.0
1437.0	49.0
1438.0	37.0
1439.0	61.0
1440.0	60.0
1441.0	57.0
1442.0	49.0
1443.0	58.0
1444.0	57.0
1445.0	49.0
1446.0	60.0
1447.0	46.0
1448.0	61.0
1449.0	55.0
1450.0	43.0
1451.0	47.0
1452.0	56.0
1453.0	54.0
1454.0	58.0
1455.0	53.0
1456.0	46.0
1457.0	42.0
1458.0	56.0
1459.0	57.0
1460.0	58.0
1461.0	54.0
1462.0	47.0
1463.0	41.0
1464.0	49.0
1465.0	49.0
1466.0	49.0
1467.0	61.0
1468.0	51.0
1469.0	37.0
1470.0	47.0
1471.0	40.0
1472.0	48.0
1473.0	33.0
1474.0	60.0
1475.0	59.0
1476.0	51.0
1477.0	48.0
1478.0	46.0
1479.0	46.0
1480.0	52.0
1481.0	36.0
1482.0	49.0
1483.0	50.0
1484.0	38.0
1485.0	44.0
1486.0	44.0
1487.0	49.0
1488.0	49.0
1489.0	51.0
1490.0	43.0
1491.0	43.0
