#Insert size (bp)	insert size
788.0	10714.0
789.0	10612.0
790.0	10540.0
791.0	10412.0
792.0	10449.0
793.0	10394.0
794.0	10213.0
795.0	10241.0
796.0	10144.0
797.0	10149.0
798.0	9821.0
799.0	10059.0
800.0	9935.0
801.0	9755.0
802.0	9704.0
803.0	9669.0
804.0	9384.0
805.0	9403.0
806.0	9277.0
807.0	9264.0
808.0	9107.0
809.0	9057.0
810.0	9091.0
811.0	8809.0
812.0	8916.0
813.0	8866.0
814.0	8758.0
815.0	8962.0
816.0	8587.0
817.0	8585.0
818.0	8633.0
819.0	8508.0
820.0	8336.0
821.0	8410.0
822.0	8301.0
823.0	8182.0
824.0	8218.0
825.0	8072.0
826.0	8024.0
827.0	7908.0
828.0	8001.0
829.0	7827.0
830.0	7883.0
831.0	7517.0
832.0	7659.0
833.0	7343.0
834.0	7526.0
835.0	7457.0
836.0	7410.0
837.0	7317.0
838.0	7278.0
839.0	7195.0
840.0	7105.0
841.0	7002.0
842.0	6985.0
843.0	6992.0
844.0	7142.0
845.0	6910.0
846.0	6849.0
847.0	6880.0
848.0	6754.0
849.0	6569.0
850.0	6661.0
851.0	6569.0
852.0	6496.0
853.0	6265.0
854.0	6545.0
855.0	6420.0
856.0	6175.0
857.0	6205.0
858.0	6236.0
859.0	6041.0
860.0	6043.0
861.0	5829.0
862.0	6047.0
863.0	5980.0
864.0	5851.0
865.0	5832.0
866.0	5874.0
867.0	5716.0
868.0	5706.0
869.0	5634.0
870.0	5530.0
871.0	5600.0
872.0	5417.0
873.0	5357.0
874.0	5320.0
875.0	5340.0
876.0	5359.0
877.0	5273.0
878.0	5249.0
879.0	5118.0
880.0	5198.0
881.0	4941.0
882.0	5128.0
883.0	5134.0
884.0	4944.0
885.0	4884.0
886.0	4863.0
887.0	4872.0
888.0	4871.0
889.0	4737.0
890.0	4696.0
891.0	4692.0
892.0	4773.0
893.0	4657.0
894.0	4581.0
895.0	4471.0
896.0	4420.0
897.0	4383.0
898.0	4210.0
899.0	4297.0
900.0	4249.0
901.0	4188.0
902.0	4209.0
903.0	4126.0
904.0	3939.0
905.0	4148.0
906.0	4081.0
907.0	3990.0
908.0	3959.0
909.0	3928.0
910.0	3891.0
911.0	3856.0
912.0	3817.0
913.0	3812.0
914.0	3782.0
915.0	3766.0
916.0	3636.0
917.0	3550.0
918.0	3685.0
919.0	3642.0
920.0	3579.0
921.0	3542.0
922.0	3619.0
923.0	3530.0
924.0	3381.0
925.0	3319.0
926.0	3368.0
927.0	3367.0
928.0	3325.0
929.0	3222.0
930.0	3267.0
931.0	3071.0
932.0	3203.0
933.0	3197.0
934.0	3101.0
935.0	3076.0
