#Insert size (bp)	insert size
615.0	33456.0
616.0	33073.0
617.0	32193.0
618.0	31792.0
619.0	31708.0
620.0	30997.0
621.0	30580.0
622.0	29755.0
623.0	29558.0
624.0	28949.0
625.0	28858.0
626.0	28190.0
627.0	27648.0
628.0	27231.0
629.0	26973.0
630.0	26430.0
631.0	25841.0
632.0	25506.0
633.0	24911.0
634.0	24529.0
635.0	24210.0
636.0	23868.0
637.0	23312.0
638.0	22757.0
639.0	22417.0
640.0	22187.0
641.0	22032.0
642.0	21580.0
643.0	21251.0
644.0	20787.0
645.0	20555.0
646.0	19941.0
647.0	19728.0
648.0	19554.0
649.0	19511.0
650.0	18768.0
651.0	18434.0
652.0	18091.0
653.0	17577.0
654.0	17406.0
655.0	17054.0
656.0	16619.0
657.0	16687.0
658.0	16090.0
659.0	16089.0
660.0	15822.0
661.0	15271.0
662.0	15436.0
663.0	14978.0
664.0	14418.0
665.0	14402.0
666.0	14025.0
667.0	13733.0
668.0	13300.0
669.0	13481.0
670.0	13109.0
671.0	12775.0
672.0	12699.0
673.0	12279.0
674.0	11943.0
675.0	11852.0
676.0	11654.0
677.0	11364.0
678.0	11096.0
679.0	11101.0
680.0	10722.0
681.0	10818.0
682.0	10293.0
683.0	10298.0
684.0	9954.0
685.0	9790.0
686.0	9639.0
687.0	9733.0
688.0	9260.0
689.0	9238.0
690.0	9078.0
691.0	8822.0
692.0	8529.0
693.0	8279.0
694.0	8301.0
695.0	7954.0
696.0	8030.0
697.0	7704.0
698.0	7645.0
699.0	7597.0
700.0	7354.0
701.0	7344.0
702.0	7086.0
703.0	6912.0
704.0	6841.0
705.0	6724.0
706.0	6668.0
707.0	6396.0
708.0	6276.0
709.0	6087.0
710.0	6030.0
711.0	5888.0
712.0	5771.0
713.0	5618.0
714.0	5563.0
715.0	5516.0
716.0	5410.0
717.0	5242.0
718.0	5135.0
719.0	5000.0
720.0	4948.0
721.0	4900.0
722.0	4928.0
723.0	4665.0
724.0	4743.0
725.0	4602.0
726.0	4391.0
727.0	4230.0
728.0	4284.0
729.0	4195.0
730.0	4007.0
731.0	3978.0
732.0	3851.0
733.0	3897.0
734.0	3746.0
735.0	3729.0
736.0	3653.0
737.0	3569.0
738.0	3459.0
739.0	3353.0
740.0	3303.0
741.0	3221.0
742.0	3309.0
743.0	3136.0
744.0	3058.0
745.0	3050.0
746.0	3113.0
747.0	2963.0
748.0	2870.0
749.0	2746.0
750.0	2761.0
751.0	2662.0
752.0	2669.0
753.0	2566.0
754.0	2468.0
755.0	2481.0
756.0	2456.0
757.0	2322.0
758.0	2354.0
759.0	2410.0
760.0	2232.0
761.0	2151.0
762.0	2188.0
763.0	2003.0
764.0	2132.0
765.0	2018.0
766.0	2044.0
767.0	1992.0
768.0	1876.0
769.0	1875.0
770.0	1750.0
771.0	1781.0
772.0	1817.0
773.0	1760.0
774.0	1705.0
775.0	1685.0
776.0	1702.0
777.0	1596.0
778.0	1543.0
779.0	1574.0
780.0	1491.0
781.0	1511.0
782.0	1495.0
783.0	1445.0
784.0	1412.0
785.0	1379.0
786.0	1354.0
787.0	1288.0
788.0	1293.0
789.0	1184.0
790.0	1256.0
791.0	1196.0
792.0	1168.0
793.0	1221.0
794.0	1193.0
795.0	1082.0
796.0	1066.0
797.0	1142.0
798.0	1047.0
799.0	1052.0
800.0	1017.0
801.0	985.0
802.0	1037.0
803.0	962.0
804.0	897.0
805.0	907.0
806.0	892.0
807.0	908.0
808.0	875.0
809.0	849.0
810.0	819.0
811.0	822.0
812.0	820.0
813.0	841.0
814.0	795.0
815.0	810.0
816.0	740.0
817.0	751.0
818.0	736.0
819.0	740.0
820.0	760.0
821.0	666.0
822.0	725.0
823.0	638.0
824.0	689.0
825.0	632.0
826.0	646.0
827.0	621.0
828.0	602.0
829.0	579.0
830.0	574.0
831.0	634.0
832.0	577.0
833.0	554.0
834.0	536.0
835.0	519.0
836.0	544.0
837.0	495.0
838.0	474.0
839.0	488.0
840.0	489.0
841.0	491.0
842.0	488.0
843.0	535.0
844.0	451.0
845.0	465.0
846.0	427.0
847.0	469.0
848.0	398.0
849.0	403.0
850.0	401.0
851.0	423.0
852.0	409.0
853.0	445.0
854.0	405.0
855.0	375.0
856.0	401.0
857.0	363.0
858.0	382.0
859.0	348.0
860.0	370.0
861.0	336.0
862.0	381.0
863.0	338.0
864.0	362.0
865.0	350.0
866.0	346.0
867.0	305.0
868.0	335.0
869.0	302.0
870.0	294.0
871.0	351.0
872.0	289.0
873.0	283.0
874.0	309.0
875.0	321.0
876.0	302.0
877.0	273.0
878.0	292.0
879.0	268.0
880.0	246.0
881.0	281.0
882.0	286.0
883.0	247.0
884.0	251.0
885.0	233.0
886.0	252.0
887.0	229.0
888.0	255.0
889.0	243.0
890.0	238.0
891.0	222.0
892.0	218.0
893.0	217.0
894.0	217.0
895.0	236.0
896.0	216.0
897.0	203.0
898.0	225.0
899.0	187.0
900.0	228.0
901.0	223.0
902.0	227.0
903.0	191.0
904.0	206.0
905.0	220.0
906.0	188.0
907.0	219.0
908.0	185.0
909.0	185.0
910.0	187.0
911.0	214.0
912.0	179.0
913.0	171.0
914.0	206.0
915.0	179.0
916.0	189.0
917.0	181.0
918.0	148.0
919.0	160.0
920.0	167.0
921.0	176.0
922.0	154.0
923.0	176.0
924.0	154.0
925.0	155.0
926.0	152.0
927.0	160.0
928.0	170.0
929.0	156.0
930.0	122.0
931.0	155.0
932.0	162.0
933.0	145.0
934.0	139.0
935.0	126.0
936.0	137.0
937.0	128.0
938.0	140.0
939.0	148.0
940.0	147.0
941.0	133.0
942.0	147.0
943.0	136.0
944.0	118.0
945.0	154.0
946.0	133.0
947.0	136.0
948.0	139.0
949.0	100.0
950.0	125.0
951.0	128.0
952.0	141.0
953.0	124.0
954.0	151.0
955.0	133.0
956.0	120.0
957.0	119.0
958.0	125.0
959.0	126.0
960.0	129.0
961.0	107.0
962.0	96.0
