-0.605845,-0.704544,-0.618367,-0.638989,-0.640228,-0.677368,-0.631631,-0.580934,-0.588072,-0.653968,-0.595823,-0.626373,-0.623421,-0.636255,-0.631004,-0.669932,-0.590323,-0.629944,-0.631465,-0.55784	0.124744,0.0610718,0.0713212,0.0989848,0.0754882,0.119546,0.0292699,-0.037131,0.108136,0.0707308,0.10134,0.124477,-0.0131804,0.110872,0.136644,0.0332274,0.072532,0.141496,0.0178089,0.0906421	-0.679254,-0.734032,-0.660556,-0.694073,-0.68272,-0.737217,-0.648904,-0.555792,-0.654582,-0.692659,-0.657464,-0.696541,-0.615296,-0.697895,-0.706713,-0.687848,-0.635638,-0.708306,-0.642054,-0.617271
-0.748963,-0.81886,-0.767258,-0.732256,-0.740378,-0.75997,-0.784592,-0.733796,-0.755773,-0.795841,-0.789816,-0.799266,-0.748364,-0.786601,-0.777507,-0.802542,-0.731111,-0.724893,-0.745649,-0.688847	0.0150585,-0.104095,-0.0606785,0.0257107,-0.0345214,0.00162102,-0.066017,0.00441542,0.0410057,-0.00210582,-0.0382049,-0.0501364,-0.00346896,-0.0338817,-0.00422448,-0.0394057,-0.0423208,-0.026436,0.03056,0.00439024	-0.7555,-0.781368,-0.741082,-0.74396,-0.72437,-0.760654,-0.757828,-0.735828,-0.772828,-0.795067,-0.774996,-0.780402,-0.746834,-0.773329,-0.775831,-0.788058,-0.710782,-0.712103,-0.758915,-0.691148
0.965958,0.955987,0.96167,0.959963,0.959249,0.967046,0.954581,0.963036,0.966636,0.964578,0.95975,0.94776,0.957664,0.958049,0.962013,0.956116,0.952917,0.958972,0.947578,0.953419	0.965372,0.964861,0.965812,0.963807,0.968452,0.963071,0.960823,0.966472,0.963262,0.970937,0.963451,0.955648,0.957898,0.958657,0.967862,0.964995,0.962332,0.960976,0.963329,0.957311	0.00868689,-0.114355,-0.0581717,-0.0513926,-0.129599,0.0578912,-0.0753777,-0.0496229,0.0489926,-0.100214,-0.0491375,-0.0836691,-0.00283777,-0.00745906,-0.0848813,-0.11479,-0.113465,-0.0255474,-0.180689,-0.0445851
0.983463,0.984647,0.98169,0.984414,0.984859,0.984196,0.978826,0.984277,0.98542,0.982408,0.981012,0.976921,0.976192,0.979272,0.984362,0.984821,0.977523,0.977194,0.969676,0.97461	0.981962,0.980607,0.982577,0.986464,0.983751,0.982598,0.98006,0.977972,0.983759,0.985587,0.982296,0.979093,0.978278,0.981492,0.983768,0.980559,0.980336,0.978464,0.977138,0.97209	0.0437756,0.117282,-0.0250459,-0.0708871,0.0355672,0.0485185,-0.0303293,0.16858,0.0542969,-0.100108,-0.035307,-0.0499199,-0.0463434,-0.0571429,0.0188018,0.124165,-0.0674794,-0.028948,-0.142151,0.0479176
0.0158245,-0.107424,-0.0560161,0.03233,-0.0344841,0.0129516,-0.0571982,-0.00779153,0.0445435,-8.66964e-05,-0.0425284,-0.0517068,-0.00884119,-0.0381855,-0.00122926,-0.0334375,-0.0373683,-0.0223575,0.0232895,-0.00993252	-0.746828,-0.81568,-0.764914,-0.727818,-0.736297,-0.757808,-0.778078,-0.737341,-0.753173,-0.792483,-0.788097,-0.796913,-0.75101,-0.787734,-0.774084,-0.800491,-0.722448,-0.722944,-0.743094,-0.695209	0.753744,0.776276,0.740633,0.742673,0.720097,0.763268,0.754456,0.733765,0.771823,0.79245,0.771425,0.777232,0.74713,0.772794,0.773591,0.78815,0.704088,0.712097,0.753346,0.690041
0.0162602,-0.112064,-0.054164,0.0279745,-0.027888,0.0107652,-0.0733678,0.00526316,0.0406732,-0.0125719,-0.0400513,-0.04598,-0.0108073,-0.030568,-0.00400476,-0.0224822,-0.0360609,-0.0355683,0.0192653,0.00382241	-0.750689,-0.819171,-0.765457,-0.730705,-0.736777,-0.758828,-0.784323,-0.737903,-0.753719,-0.798537,-0.788188,-0.799392,-0.747882,-0.786331,-0.777723,-0.800352,-0.72471,-0.722671,-0.744993,-0.689439	0.757701,0.77858,0.742059,0.743482,0.72376,0.763357,0.754364,0.740292,0.770764,0.793936,0.772524,0.782161,0.743081,0.774376,0.776136,0.792123,0.707129,0.70523,0.753444,0.691439
0.965255,0.965973,0.967294,0.963086,0.969241,0.96575,0.962436,0.969717,0.964226,0.970984,0.962529,0.957761,0.956217,0.958224,0.96937,0.968501,0.961934,0.95677,0.958624,0.95956	0.964651,0.952135,0.963639,0.961787,0.958812,0.967918,0.957342,0.958564,0.965737,0.968177,0.960943,0.952258,0.957635,0.961285,0.962336,0.95476,0.95584,0.955959,0.951314,0.952792	0.00876866,0.172408,0.0538425,0.0176235,0.147551,-0.0332431,0.0647945,0.158279,-0.0219572,0.0468457,0.0211361,0.0625543,-0.0168251,-0.0388037,0.104769,0.18245,0.0756602,0.00949113,0.0830264,0.0789395
-0.963076,-0.954885,-0.960981,-0.956558,-0.959709,-0.965807,-0.951722,-0.963145,-0.963127,-0.961923,-0.961007,-0.948692,-0.957365,-0.957449,-0.957653,-0.952593,-0.951035,-0.955817,-0.946266,-0.949676	0.0101428,0.108141,0.0621482,0.0796234,0.130083,-0.0311091,0.103275,-0.0227701,-0.0184326,0.12525,0.0336549,0.0855593,-0.0211865,-0.00572106,0.109687,0.130931,0.134241,0.048546,0.15559,-0.006771	-0.963804,-0.96353,-0.965469,-0.962847,-0.968841,-0.963651,-0.960582,-0.96146,-0.961769,-0.970274,-0.9635,-0.956604,-0.95556,-0.956969,-0.965882,-0.963369,-0.962407,-0.959826,-0.96045,-0.949008
-0.981979,-0.984787,-0.980547,-0.983633,-0.982783,-0.98294,-0.979908,-0.982851,-0.984097,-0.982993,-0.980508,-0.976244,-0.977589,-0.979147,-0.982926,-0.983213,-0.974862,-0.980119,-0.971833,-0.971491	-0.0403978,-0.161093,0.056338,0.0259355,0.0341615,-0.039459,-0.0186599,-0.161439,-0.0451775,0.0540256,0.0360656,0.0733636,0.0144237,-0.00601892,0.0165975,-0.0706605,0.147812,-0.0493428,0.0829594,-0.039801	-0.980476,-0.979006,-0.982604,-0.984454,-0.983911,-0.981551,-0.979151,-0.976327,-0.982605,-0.984723,-0.981852,-0.979458,-0.978219,-0.978897,-0.983479,-0.980685,-0.981276,-0.978078,-0.976097,-0.969164
-0.645268,-0.7232,-0.615594,-0.617651,-0.636071,-0.713346,-0.586169,-0.588586,-0.625577,-0.650763,-0.619136,-0.615554,-0.602149,-0.62902,-0.643763,-0.688895,-0.555522,-0.655511,-0.615882,-0.532585	0.0587717,0.00906684,0.10704,0.09493,0.120698,0.13167,0.112111,-0.0132049,0.0705679,0.0814368,0.110045,0.153184,0.0164181,0.0685843,0.101227,0.0763177,0.154726,0.0585929,0.0731569,0.114735	-0.678315,-0.727496,-0.677961,-0.673114,-0.702812,-0.772462,-0.655221,-0.579888,-0.666713,-0.695349,-0.682669,-0.702498,-0.612512,-0.668753,-0.699412,-0.726991,-0.654032,-0.687691,-0.659332,-0.610043
0.963841,0.964198,0.966554,0.963201,0.968645,0.965349,0.962697,0.965023,0.962362,0.972087,0.963001,0.958033,0.956755,0.957271,0.966527,0.964956,0.959954,0.959607,0.957557,0.951033	0.961904,0.948778,0.963641,0.957892,0.960563,0.965708,0.952857,0.957646,0.962027,0.965537,0.962442,0.953447,0.958656,0.958737,0.958413,0.951431,0.955552,0.953151,0.948255,0.949079	0.0265856,0.181007,0.0424589,0.0686299,0.116197,-0.00530213,0.118999,0.0972676,0.00452449,0.106659,0.00763042,0.0529687,-0.0229526,-0.017823,0.110145,0.165117,0.0532204,0.0756474,0.101116,0.0200556
