chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chrZ	14233465	14484593	0.235418	0.115728	0.080225	0.166219
chrZ	14484719	14912883	-0.289546	-0.139906	-0.088669	-0.229281
chrZ	14913959	15314334	0.037916	0.018466	0.012089	0.032906
chrZ	15325300	16147878	-0.234060	-0.073344	-0.044621	-0.208676
chrZ	16182287	16730939	-0.065622	-0.023575	-0.014999	-0.057511
chrZ	16744743	17223702	-0.231696	-0.081742	-0.060073	-0.198035
chrZ	17263768	18006240	-0.071265	-0.015665	-0.011690	-0.053979
chrZ	18009193	18327783	0.352544	0.192219	0.107382	0.261264
chrZ	18327793	18969445	-0.383838	-0.130128	-0.076871	-0.300686
chrZ	18969471	19130685	-0.193229	-0.155378	-0.086603	-0.134328
chrZ	19131842	19240814	0.098131	0.114199	0.069205	0.064220
chrZ	19240848	19525348	-0.098485	-0.041211	-0.027083	-0.079559
chrZ	19530319	19915337	-0.276243	-0.156272	-0.085676	-0.252525
chrZ	19933062	20460386	-0.347433	-0.130440	-0.075908	-0.329657
chrZ	20462957	20926157	0.392780	0.129607	0.085225	0.376287
chrZ	20929175	21790705	0.032167	0.009220	0.006204	0.030143
chrZ	21790951	22458835	0.078957	0.029736	0.022818	0.066077
chrZ	22458943	22742891	-0.161387	-0.119626	-0.069143	-0.123728
chrZ	22742893	23850132	-0.211127	-0.051371	-0.037675	-0.151020
chrZ	23851023	24690896	-0.185774	-0.061011	-0.045263	-0.164688
chrZ	24692326	25337973	-0.102090	-0.037574	-0.024819	-0.093865
chrZ	25338260	26143116	-0.440454	-0.163978	-0.115233	-0.419739
chrZ	26159880	26701815	-0.393661	-0.147866	-0.104225	-0.337317
chrZ	26730014	27962649	0.108405	0.025727	0.020015	0.092246
chrZ	27962853	28528442	0.055701	0.021919	0.015164	0.026358
chrZ	28528502	28852473	0.126221	0.076373	0.044394	0.102853
chrZ	28856870	29528299	-0.481761	-0.215350	-0.126952	-0.381398
chrZ	29561448	30634657	-0.290824	-0.116985	-0.070539	-0.256516
chrZ	30769187	32107718	-0.368060	-0.118797	-0.071492	-0.350751
chrZ	32108730	34329738	-0.408055	-0.118674	-0.077288	-0.360506
chrZ	34335016	35043219	-0.232402	-0.086826	-0.056219	-0.225468
chrZ	35069872	35989779	-0.252300	-0.076097	-0.051967	-0.243572
chrZ	36000465	36904688	-0.241935	-0.091619	-0.064393	-0.227273
chrZ	36919424	38580816	-0.095023	-0.019433	-0.015411	-0.070932
chrZ	38612427	40352696	-0.169785	-0.043875	-0.032561	-0.153029
chrZ	40357160	41559804	-0.003437	-0.000866	-0.000708	-0.003155
chrZ	41576461	42956982	0.129713	0.029148	0.024248	0.120937
chrZ	42958597	44016836	-0.474957	-0.143037	-0.106990	-0.439402
chrZ	44029718	45075977	-0.016012	-0.004105	-0.003297	-0.012948
chrZ	45084415	45878136	0.175084	0.050686	0.040435	0.161491
chrZ	45878140	48549698	0.093541	0.031717	0.024284	0.090909
chrZ	48550098	50488552	-0.463187	-0.131743	-0.100293	-0.456801
chrZ	50545821	52166830	-0.472031	-0.127679	-0.086340	-0.454202
chrZ	52184396	53277159	-0.179941	-0.054254	-0.042205	-0.170868
chrZ	53282866	54017369	0.061815	0.017349	0.014109	0.058389
chrZ	54028172	55769527	-0.107143	-0.027430	-0.020233	-0.101538
chrZ	55771216	56925181	-0.460819	-0.141625	-0.104221	-0.420341
chrZ	56932626	60095595	0.056604	0.013128	0.010229	0.046875
chrZ	60110632	61658665	0.205788	0.048034	0.036419	0.190123
chrZ	61776532	62605544	-0.168937	-0.054227	-0.040360	-0.164894
chrZ	62617792	63591346	0.175038	0.053133	0.038237	0.168000
chrZ	63591348	64947692	-0.155096	-0.031697	-0.021308	-0.149360
chrZ	64978926	66612654	-0.283731	-0.067994	-0.045960	-0.280924
chrZ	66633659	68139176	-0.266593	-0.056105	-0.042497	-0.255009
chrZ	68141385	68902088	0.153197	0.054861	0.034999	0.149520
chrZ	68917122	69655618	-0.035294	-0.010288	-0.008113	-0.034483
chrZ	69685270	71415488	-0.005319	-0.001717	-0.001091	-0.005319
chrZ	71481369	72906675	-0.150498	-0.044887	-0.029332	-0.148831
chrZ	72961606	73415912	-0.217966	-0.087302	-0.053948	-0.209657
chrZ	73424231	73735297	0.376975	0.156616	0.093589	0.371607
chrZ	73746902	74543505	-0.268315	-0.107507	-0.060542	-0.248595
chrZ	74564420	75161719	-0.477032	-0.185101	-0.111149	-0.378151
chrZ	75161980	76505601	0.099159	0.029742	0.022628	0.085893
chrZ	76509194	77346035	-0.396779	-0.113778	-0.080162	-0.375867
chrZ	77360002	79167448	-0.043937	-0.009526	-0.006519	-0.040519
chrZ	79179443	80140705	0.080978	0.030895	0.018943	0.092461
chrZ	80144155	80798713	-0.132503	-0.045632	-0.027676	-0.120494
chrZ	80801352	81545069	-0.385671	-0.176397	-0.091836	-0.325156
chrZ	81545088	82214752	-0.002812	-0.000984	-0.000475	-0.010101
chrZ	82224717	82762170	-0.032492	-0.013283	-0.007382	-0.029721
chrZ	82771171	83670204	-0.163109	-0.076222	-0.046135	-0.158711
chrZ	83699962	84445595	0.092988	0.047162	0.024056	0.088921
