#Coverage	Number of genomic locations
1008.0	97.0
1009.0	114.0
1010.0	119.0
1011.0	118.0
1012.0	121.0
1013.0	113.0
1014.0	86.0
1015.0	110.0
1016.0	123.0
1017.0	99.0
1018.0	115.0
1019.0	120.0
1020.0	120.0
1021.0	117.0
1022.0	120.0
1023.0	126.0
1024.0	113.0
1025.0	113.0
1026.0	115.0
1027.0	126.0
1028.0	134.0
1029.0	111.0
1030.0	121.0
1031.0	125.0
1032.0	138.0
1033.0	118.0
1034.0	115.0
1035.0	112.0
1036.0	131.0
1037.0	125.0
1038.0	112.0
1039.0	117.0
1040.0	117.0
1041.0	105.0
1042.0	108.0
1043.0	129.0
1044.0	121.0
1045.0	111.0
1046.0	116.0
1047.0	127.0
1048.0	96.0
1049.0	112.0
1050.0	110.0
1051.0	118.0
1052.0	109.0
1053.0	138.0
1054.0	104.0
1055.0	125.0
1056.0	107.0
1057.0	110.0
1058.0	118.0
1059.0	109.0
1060.0	109.0
1061.0	106.0
1062.0	110.0
1063.0	122.0
1064.0	113.0
1065.0	122.0
1066.0	104.0
1067.0	128.0
1068.0	82.0
1069.0	126.0
1070.0	119.0
1071.0	110.0
1072.0	115.0
1073.0	115.0
1074.0	108.0
1075.0	115.0
1076.0	104.0
1077.0	99.0
1078.0	111.0
1079.0	123.0
1080.0	107.0
1081.0	119.0
1082.0	105.0
1083.0	109.0
1084.0	107.0
1085.0	112.0
1086.0	85.0
1087.0	105.0
1088.0	101.0
1089.0	115.0
1090.0	96.0
1091.0	92.0
1092.0	110.0
1093.0	106.0
1094.0	94.0
1095.0	89.0
1096.0	104.0
1097.0	102.0
1098.0	98.0
1099.0	97.0
1100.0	98.0
1101.0	100.0
1102.0	101.0
1103.0	102.0
1104.0	112.0
1105.0	108.0
1106.0	95.0
1107.0	118.0
1108.0	101.0
1109.0	99.0
1110.0	95.0
1111.0	106.0
1112.0	96.0
1113.0	103.0
1114.0	124.0
1115.0	114.0
1116.0	93.0
1117.0	118.0
1118.0	122.0
1119.0	123.0
1120.0	124.0
1121.0	110.0
1122.0	102.0
1123.0	118.0
1124.0	111.0
1125.0	108.0
1126.0	95.0
1127.0	113.0
1128.0	120.0
1129.0	114.0
1130.0	113.0
1131.0	123.0
1132.0	109.0
1133.0	100.0
1134.0	108.0
1135.0	123.0
1136.0	104.0
1137.0	115.0
1138.0	136.0
1139.0	114.0
1140.0	118.0
1141.0	74.0
1142.0	100.0
1143.0	123.0
1144.0	107.0
1145.0	116.0
1146.0	116.0
1147.0	107.0
1148.0	104.0
1149.0	103.0
1150.0	116.0
1151.0	107.0
1152.0	124.0
1153.0	99.0
1154.0	99.0
1155.0	100.0
1156.0	104.0
1157.0	123.0
1158.0	107.0
1159.0	90.0
1160.0	107.0
1161.0	90.0
1162.0	102.0
1163.0	97.0
1164.0	98.0
1165.0	116.0
1166.0	102.0
