#Insert size (bp)	insert size
478.0	19754.0
479.0	19682.0
480.0	19552.0
481.0	19090.0
482.0	18817.0
483.0	18797.0
484.0	18488.0
485.0	18302.0
486.0	17998.0
487.0	18038.0
488.0	17429.0
489.0	17466.0
490.0	17277.0
491.0	17030.0
492.0	16849.0
493.0	16465.0
494.0	16294.0
495.0	16078.0
496.0	16093.0
497.0	15814.0
498.0	15755.0
499.0	15550.0
500.0	15332.0
501.0	13477.0
502.0	13150.0
503.0	12835.0
504.0	12847.0
505.0	12649.0
506.0	12371.0
507.0	12214.0
508.0	12125.0
509.0	11949.0
510.0	11888.0
511.0	11837.0
512.0	11772.0
513.0	11794.0
514.0	12109.0
515.0	13442.0
516.0	10500.0
517.0	10317.0
518.0	10272.0
519.0	10334.0
520.0	10341.0
521.0	10411.0
522.0	10257.0
523.0	10072.0
524.0	10216.0
525.0	10304.0
526.0	12291.0
527.0	16537.0
528.0	25381.0
529.0	5704.0
530.0	5762.0
531.0	5881.0
532.0	5916.0
533.0	5748.0
534.0	5846.0
535.0	5847.0
536.0	5943.0
537.0	5996.0
538.0	6015.0
539.0	6164.0
540.0	6273.0
541.0	6421.0
542.0	6273.0
543.0	6473.0
544.0	6735.0
545.0	6545.0
546.0	6728.0
547.0	6699.0
548.0	6590.0
549.0	6590.0
550.0	6439.0
551.0	6518.0
552.0	6518.0
553.0	6470.0
554.0	6370.0
555.0	6201.0
556.0	6086.0
557.0	6035.0
558.0	6164.0
559.0	5881.0
560.0	5900.0
561.0	5767.0
562.0	5631.0
563.0	5619.0
564.0	5592.0
565.0	5518.0
566.0	5378.0
567.0	5313.0
568.0	5264.0
569.0	5053.0
570.0	5058.0
571.0	5180.0
572.0	5022.0
573.0	4801.0
574.0	4870.0
575.0	4732.0
576.0	4851.0
577.0	4641.0
578.0	4539.0
579.0	4607.0
580.0	4502.0
581.0	4485.0
582.0	4401.0
583.0	4411.0
584.0	4337.0
585.0	4297.0
586.0	4269.0
587.0	4181.0
588.0	4062.0
589.0	4038.0
590.0	3879.0
591.0	3907.0
592.0	3813.0
593.0	3819.0
594.0	3849.0
595.0	3679.0
596.0	3625.0
597.0	3746.0
598.0	3493.0
599.0	3431.0
600.0	3638.0
601.0	3519.0
602.0	3377.0
603.0	3301.0
604.0	3250.0
605.0	3300.0
606.0	3242.0
607.0	3114.0
608.0	3122.0
